k1,k2,S(MAC^7 k1 k2),R1,R2
113.0,7.0,1.0,0.974311280345027,0.4010507031510863
113.0,8.0,0.9708702064896756,0.974311280345027,0.42857142857142855
113.0,9.0,0.0,0.974311280345027,0.4528464287774732
113.0,10.0,0.0,0.974311280345027,0.4745611564124804
113.0,11.0,0.0,0.974311280345027,0.4942045169481854
113.0,12.0,0.0,0.974311280345027,0.5121375001030224
113.0,13.0,0.0,0.974311280345027,0.5286342454487275
113.0,14.0,0.0,0.974311280345027,0.5439078460082291
113.0,15.0,0.0,0.974311280345027,0.5581272279440741
113.0,16.0,0.0,0.974311280345027,0.5714285714285714
113.0,17.0,0.0,0.974311280345027,0.5839232630357628
113.0,18.0,0.0,0.974311280345027,0.5957035716346161
113.0,19.0,0.0,0.974311280345027,0.6068467876347979
113.0,20.0,0.0,0.974311280345027,0.6174182992696232
113.0,21.0,0.0,0.974311280345027,0.627473917539823
113.0,22.0,0.0,0.974311280345027,0.6370616598053281
113.0,23.0,0.0,0.974311280345027,0.6462231365795733
113.0,24.0,0.0,0.974311280345027,0.6549946429601653
113.0,25.0,0.0,0.974311280345027,0.6634080271106749
113.0,26.0,0.0,0.974311280345027,0.6714913883058704
113.0,27.0,0.0,0.974311280345027,0.6792696431662099
113.0,28.0,0.0,0.974311280345027,0.6867649888653721
113.0,29.0,0.0,0.974311280345027,0.6939972850182247
113.0,30.0,0.0,0.974311280345027,0.7009843708012171
113.0,31.0,0.0,0.974311280345027,0.707742330055268
113.0,32.0,0.0,0.974311280345027,0.7142857142857143
113.0,33.0,0.0,0.974311280345027,0.7206277313369219
113.0,34.0,0.0,0.974311280345027,0.7267804058929057
113.0,35.0,0.0,0.974311280345027,0.7327547167064238
113.0,36.0,0.0,0.974311280345027,0.7385607144917589
113.0,37.0,0.0,0.974311280345027,0.7442076236612786
113.0,38.0,0.0,0.974311280345027,0.7497039304919407
113.0,39.0,0.0,0.974311280345027,0.7550574598374641
113.0,40.0,0.0,0.974311280345027,0.7602754421267661
113.0,41.0,0.0,0.974311280345027,0.7653645720882977
113.0,42.0,0.0,0.974311280345027,0.7703310603969659
113.0,43.0,0.0,0.974311280345027,0.7751806792431568
113.0,44.0,0.0,0.974311280345027,0.7799188026624709
113.0,45.0,0.0,0.974311280345027,0.7845504423328107
113.0,46.0,0.0,0.974311280345027,0.7890802794367161
113.0,47.0,0.0,0.974311280345027,0.7935126930968054
113.0,48.0,0.0,0.974311280345027,0.7978517858173081
113.0,49.0,0.0,0.974311280345027,0.8021014063021726
113.0,50.0,0.0,0.974311280345027,0.8062651699678177
113.0,51.0,0.0,0.974311280345027,0.8103464774244994
113.0,52.0,0.0,0.974311280345027,0.8143485311630132
113.0,53.0,0.0,0.974311280345027,0.8182743506518857
113.0,54.0,0.0,0.974311280345027,0.8221267860233528
113.0,55.0,0.0,0.974311280345027,0.8259085305035229
113.0,56.0,0.0,0.974311280345027,0.8296221317225151
113.0,57.0,0.0,0.974311280345027,0.8332700020235346
113.0,58.0,0.0,0.974311280345027,0.8368544278753675
113.0,59.0,0.0,0.974311280345027,0.8403775784802631
113.0,60.0,0.0,0.974311280345027,0.8438415136583598
113.0,61.0,0.0,0.974311280345027,0.8472481910804124
113.0,62.0,0.0,0.974311280345027,0.8505994729124108
113.0,63.0,0.0,0.974311280345027,0.8538971319285595
113.0,64.0,0.0,0.974311280345027,0.8571428571428571
113.0,65.0,0.0,0.974311280345027,0.8603382590040649
113.0,66.0,0.0,0.974311280345027,0.8634848741940647
113.0,67.0,0.0,0.974311280345027,0.866584170065396
113.0,68.0,0.0,0.974311280345027,0.8696375487500486
113.0,69.0,0.0,0.974311280345027,0.8726463509683101
113.0,70.0,0.0,0.974311280345027,0.8756118595635668
113.0,71.0,0.0,0.974311280345027,0.8785353027863831
113.0,72.0,0.0,0.974311280345027,0.8814178573489018
113.0,73.0,0.0,0.974311280345027,0.8842606512685739
113.0,74.0,0.0,0.974311280345027,0.8870647665184216
113.0,75.0,0.0,0.974311280345027,0.8898312414994115
113.0,76.0,0.0,0.974311280345027,0.8925610733490837
113.0,77.0,0.0,0.974311280345027,0.8952552200992717
113.0,78.0,0.0,0.974311280345027,0.8979146026946071
113.0,79.0,0.0,0.974311280345027,0.9005401068824433
113.0,80.0,0.0,0.974311280345027,0.9031325849839088
113.0,81.0,0.0,0.974311280345027,0.9056928575549464
113.0,82.0,0.0,0.974311280345027,0.9082217149454408
113.0,83.0,0.0,0.974311280345027,0.9107199187638464
113.0,84.0,0.0,0.974311280345027,0.9131882032541084
113.0,85.0,0.0,0.974311280345027,0.9156272765911004
113.0,86.0,0.0,0.974311280345027,0.9180378221002996
113.0,87.0,0.0,0.974311280345027,0.9204204994069612
113.0,88.0,0.0,0.974311280345027,0.922775945519614
113.0,89.0,0.0,0.974311280345027,0.9251047758523424
113.0,90.0,0.0,0.974311280345027,0.9274075851899536
113.0,91.0,0.0,0.974311280345027,0.9296849485998138
113.0,92.0,0.0,0.974311280345027,0.931937422293859
113.0,93.0,0.0,0.974311280345027,0.9341655444440046
113.0,94.0,0.0,0.974311280345027,0.9363698359539482
113.0,95.0,0.0,0.974311280345027,0.9385508011901356
113.0,96.0,0.0,0.974311280345027,0.9407089286744508
113.0,97.0,0.0,0.974311280345027,0.9428446917410184
113.0,98.0,0.0,0.974311280345027,0.9449585491593157
113.0,99.0,0.0,0.974311280345027,0.9470509457256584
113.0,100.0,0.0,0.974311280345027,0.9491223128249608
113.0,101.0,0.0,0.974311280345027,0.9511730689645422
113.0,102.0,0.0,0.974311280345027,0.9532036202816422
113.0,103.0,0.0,0.974311280345027,0.955214361026174
113.0,104.0,0.0,0.974311280345027,0.9572056740201558
113.0,105.0,0.0,0.974311280345027,0.9591779310951604
113.0,106.0,0.0,0.974311280345027,0.9611314935090284
113.0,107.0,0.0,0.974311280345027,0.9630667123430208
113.0,108.0,0.0,0.974311280345027,0.9649839288804956
113.0,109.0,0.0,0.974311280345027,0.9668834749681324
113.0,110.0,0.0,0.974311280345027,0.9687656733606655
113.0,111.0,0.0,0.974311280345027,0.9706308380500152
113.0,112.0,0.0,0.974311280345027,0.9724792745796575
113.0,113.0,0.0,0.974311280345027,0.974311280345027
113.0,114.0,0.0,0.974311280345027,0.9761271448806774
113.0,115.0,0.0,0.974311280345027,0.9779271501349108
113.0,116.0,0.0,0.974311280345027,0.9797115707325104
113.0,117.0,0.0,0.974311280345027,0.9814806742262008
113.0,118.0,0.0,0.974311280345027,0.9832347213374059
113.0,119.0,0.0,0.974311280345027,0.9849739661868492
113.0,120.0,0.0,0.974311280345027,0.9866986565155028
113.0,121.0,0.0,0.974311280345027,0.9884090338963708
113.0,122.0,0.0,0.974311280345027,0.9901053339375552
113.0,123.0,0.0,0.974311280345027,0.9917877864770342
113.0,124.0,0.0,0.974311280345027,0.9934566157695536
113.0,125.0,0.0,0.974311280345027,0.9951120406660126
113.0,126.0,0.0,0.974311280345027,0.9967542747857024
113.0,127.0,0.0,0.974311280345027,0.9983835266817379
113.0,128.0,0.0,0.974311280345027,1.0
114.0,1.0,1.0,0.9761271448806774,0.0
114.0,2.0,1.0,0.9761271448806774,0.14285714285714285
114.0,3.0,1.0,0.9761271448806774,0.2264232143887366
114.0,4.0,1.0,0.9761271448806774,0.2857142857142857
114.0,5.0,1.0,0.9761271448806774,0.33170401355533746
114.0,6.0,1.0,0.9761271448806774,0.3692803572458794
114.0,7.0,0.9924812030075189,0.9761271448806774,0.4010507031510863
114.0,8.0,0.0,0.9761271448806774,0.42857142857142855
114.0,9.0,0.0,0.9761271448806774,0.4528464287774732
114.0,10.0,0.0,0.9761271448806774,0.4745611564124804
114.0,11.0,0.0,0.9761271448806774,0.4942045169481854
114.0,12.0,0.0,0.9761271448806774,0.5121375001030224
114.0,13.0,0.0,0.9761271448806774,0.5286342454487275
114.0,14.0,0.0,0.9761271448806774,0.5439078460082291
114.0,15.0,0.0,0.9761271448806774,0.5581272279440741
114.0,16.0,0.0,0.9761271448806774,0.5714285714285714
114.0,17.0,0.0,0.9761271448806774,0.5839232630357628
114.0,18.0,0.0,0.9761271448806774,0.5957035716346161
114.0,19.0,0.0,0.9761271448806774,0.6068467876347979
114.0,20.0,0.0,0.9761271448806774,0.6174182992696232
114.0,21.0,0.0,0.9761271448806774,0.627473917539823
114.0,22.0,0.0,0.9761271448806774,0.6370616598053281
114.0,23.0,0.0,0.9761271448806774,0.6462231365795733
114.0,24.0,0.0,0.9761271448806774,0.6549946429601653
114.0,25.0,0.0,0.9761271448806774,0.6634080271106749
114.0,26.0,0.0,0.9761271448806774,0.6714913883058704
114.0,27.0,0.0,0.9761271448806774,0.6792696431662099
114.0,28.0,0.0,0.9761271448806774,0.6867649888653721
114.0,29.0,0.0,0.9761271448806774,0.6939972850182247
114.0,30.0,0.0,0.9761271448806774,0.7009843708012171
114.0,31.0,0.0,0.9761271448806774,0.707742330055268
114.0,32.0,0.0,0.9761271448806774,0.7142857142857143
114.0,33.0,0.0,0.9761271448806774,0.7206277313369219
114.0,34.0,0.0,0.9761271448806774,0.7267804058929057
114.0,35.0,0.0,0.9761271448806774,0.7327547167064238
114.0,36.0,0.0,0.9761271448806774,0.7385607144917589
114.0,37.0,0.0,0.9761271448806774,0.7442076236612786
114.0,38.0,0.0,0.9761271448806774,0.7497039304919407
114.0,39.0,0.0,0.9761271448806774,0.7550574598374641
114.0,40.0,0.0,0.9761271448806774,0.7602754421267661
114.0,41.0,0.0,0.9761271448806774,0.7653645720882977
114.0,42.0,0.0,0.9761271448806774,0.7703310603969659
114.0,43.0,0.0,0.9761271448806774,0.7751806792431568
114.0,44.0,0.0,0.9761271448806774,0.7799188026624709
114.0,45.0,0.0,0.9761271448806774,0.7845504423328107
114.0,46.0,0.0,0.9761271448806774,0.7890802794367161
114.0,47.0,0.0,0.9761271448806774,0.7935126930968054
114.0,48.0,0.0,0.9761271448806774,0.7978517858173081
114.0,49.0,0.0,0.9761271448806774,0.8021014063021726
114.0,50.0,0.0,0.9761271448806774,0.8062651699678177
114.0,51.0,0.0,0.9761271448806774,0.8103464774244994
114.0,52.0,0.0,0.9761271448806774,0.8143485311630132
114.0,53.0,0.0,0.9761271448806774,0.8182743506518857
114.0,54.0,0.0,0.9761271448806774,0.8221267860233528
114.0,55.0,0.0,0.9761271448806774,0.8259085305035229
114.0,56.0,0.0,0.9761271448806774,0.8296221317225151
114.0,57.0,0.0,0.9761271448806774,0.8332700020235346
114.0,58.0,0.0,0.9761271448806774,0.8368544278753675
114.0,59.0,0.0,0.9761271448806774,0.8403775784802631
114.0,60.0,0.0,0.9761271448806774,0.8438415136583598
114.0,61.0,0.0,0.9761271448806774,0.8472481910804124
114.0,62.0,0.0,0.9761271448806774,0.8505994729124108
114.0,63.0,0.0,0.9761271448806774,0.8538971319285595
114.0,64.0,0.0,0.9761271448806774,0.8571428571428571
114.0,65.0,0.0,0.9761271448806774,0.8603382590040649
114.0,66.0,0.0,0.9761271448806774,0.8634848741940647
114.0,67.0,0.0,0.9761271448806774,0.866584170065396
114.0,68.0,0.0,0.9761271448806774,0.8696375487500486
114.0,69.0,0.0,0.9761271448806774,0.8726463509683101
114.0,70.0,0.0,0.9761271448806774,0.8756118595635668
114.0,71.0,0.0,0.9761271448806774,0.8785353027863831
114.0,72.0,0.0,0.9761271448806774,0.8814178573489018
114.0,73.0,0.0,0.9761271448806774,0.8842606512685739
114.0,74.0,0.0,0.9761271448806774,0.8870647665184216
114.0,75.0,0.0,0.9761271448806774,0.8898312414994115
114.0,76.0,0.0,0.9761271448806774,0.8925610733490837
114.0,77.0,0.0,0.9761271448806774,0.8952552200992717
114.0,78.0,0.0,0.9761271448806774,0.8979146026946071
114.0,79.0,0.0,0.9761271448806774,0.9005401068824433
114.0,80.0,0.0,0.9761271448806774,0.9031325849839088
114.0,81.0,0.0,0.9761271448806774,0.9056928575549464
114.0,82.0,0.0,0.9761271448806774,0.9082217149454408
114.0,83.0,0.0,0.9761271448806774,0.9107199187638464
114.0,84.0,0.0,0.9761271448806774,0.9131882032541084
114.0,85.0,0.0,0.9761271448806774,0.9156272765911004
114.0,86.0,0.0,0.9761271448806774,0.9180378221002996
114.0,87.0,0.0,0.9761271448806774,0.9204204994069612
114.0,88.0,0.0,0.9761271448806774,0.922775945519614
114.0,89.0,0.0,0.9761271448806774,0.9251047758523424
114.0,90.0,0.0,0.9761271448806774,0.9274075851899536
114.0,91.0,0.0,0.9761271448806774,0.9296849485998138
114.0,92.0,0.0,0.9761271448806774,0.931937422293859
114.0,93.0,0.0,0.9761271448806774,0.9341655444440046
114.0,94.0,0.0,0.9761271448806774,0.9363698359539482
114.0,95.0,0.0,0.9761271448806774,0.9385508011901356
114.0,96.0,0.0,0.9761271448806774,0.9407089286744508
114.0,97.0,0.0,0.9761271448806774,0.9428446917410184
114.0,98.0,0.0,0.9761271448806774,0.9449585491593157
114.0,99.0,0.0,0.9761271448806774,0.9470509457256584
114.0,100.0,0.0,0.9761271448806774,0.9491223128249608
114.0,101.0,0.0,0.9761271448806774,0.9511730689645422
114.0,102.0,0.0,0.9761271448806774,0.9532036202816422
114.0,103.0,0.0,0.9761271448806774,0.955214361026174
114.0,104.0,0.0,0.9761271448806774,0.9572056740201558
114.0,105.0,0.0,0.9761271448806774,0.9591779310951604
114.0,106.0,0.0,0.9761271448806774,0.9611314935090284
114.0,107.0,0.0,0.9761271448806774,0.9630667123430208
114.0,108.0,0.0,0.9761271448806774,0.9649839288804956
114.0,109.0,0.0,0.9761271448806774,0.9668834749681324
114.0,110.0,0.0,0.9761271448806774,0.9687656733606655
114.0,111.0,0.0,0.9761271448806774,0.9706308380500152
114.0,112.0,0.0,0.9761271448806774,0.9724792745796575
114.0,113.0,0.0,0.9761271448806774,0.974311280345027
114.0,114.0,0.0,0.9761271448806774,0.9761271448806774
114.0,115.0,0.0,0.9761271448806774,0.9779271501349108
114.0,116.0,0.0,0.9761271448806774,0.9797115707325104
114.0,117.0,0.0,0.9761271448806774,0.9814806742262008
114.0,118.0,0.0,0.9761271448806774,0.9832347213374059
114.0,119.0,0.0,0.9761271448806774,0.9849739661868492
114.0,120.0,0.0,0.9761271448806774,0.9866986565155028
114.0,121.0,0.0,0.9761271448806774,0.9884090338963708
114.0,122.0,0.0,0.9761271448806774,0.9901053339375552
114.0,123.0,0.0,0.9761271448806774,0.9917877864770342
114.0,124.0,0.0,0.9761271448806774,0.9934566157695536
114.0,125.0,0.0,0.9761271448806774,0.9951120406660126
114.0,126.0,0.0,0.9761271448806774,0.9967542747857024
114.0,127.0,0.0,0.9761271448806774,0.9983835266817379
114.0,128.0,0.0,0.9761271448806774,1.0
115.0,1.0,1.0,0.9779271501349108,0.0
115.0,2.0,1.0,0.9779271501349108,0.14285714285714285
115.0,3.0,1.0,0.9779271501349108,0.2264232143887366
115.0,4.0,1.0,0.9779271501349108,0.2857142857142857
115.0,5.0,1.0,0.9779271501349108,0.33170401355533746
115.0,6.0,1.0,0.9779271501349108,0.3692803572458794
115.0,7.0,0.9838509316770188,0.9779271501349108,0.4010507031510863
115.0,8.0,0.0,0.9779271501349108,0.42857142857142855
115.0,9.0,0.0,0.9779271501349108,0.4528464287774732
115.0,10.0,0.0,0.9779271501349108,0.4745611564124804
115.0,11.0,0.0,0.9779271501349108,0.4942045169481854
115.0,12.0,0.0,0.9779271501349108,0.5121375001030224
115.0,13.0,0.0,0.9779271501349108,0.5286342454487275
115.0,14.0,0.0,0.9779271501349108,0.5439078460082291
115.0,15.0,0.0,0.9779271501349108,0.5581272279440741
115.0,16.0,0.0,0.9779271501349108,0.5714285714285714
115.0,17.0,0.0,0.9779271501349108,0.5839232630357628
115.0,18.0,0.0,0.9779271501349108,0.5957035716346161
115.0,19.0,0.0,0.9779271501349108,0.6068467876347979
115.0,20.0,0.0,0.9779271501349108,0.6174182992696232
115.0,21.0,0.0,0.9779271501349108,0.627473917539823
115.0,22.0,0.0,0.9779271501349108,0.6370616598053281
115.0,23.0,0.0,0.9779271501349108,0.6462231365795733
115.0,24.0,0.0,0.9779271501349108,0.6549946429601653
115.0,25.0,0.0,0.9779271501349108,0.6634080271106749
115.0,26.0,0.0,0.9779271501349108,0.6714913883058704
115.0,27.0,0.0,0.9779271501349108,0.6792696431662099
115.0,28.0,0.0,0.9779271501349108,0.6867649888653721
115.0,29.0,0.0,0.9779271501349108,0.6939972850182247
115.0,30.0,0.0,0.9779271501349108,0.7009843708012171
115.0,31.0,0.0,0.9779271501349108,0.707742330055268
115.0,32.0,0.0,0.9779271501349108,0.7142857142857143
115.0,33.0,0.0,0.9779271501349108,0.7206277313369219
115.0,34.0,0.0,0.9779271501349108,0.7267804058929057
115.0,35.0,0.0,0.9779271501349108,0.7327547167064238
115.0,36.0,0.0,0.9779271501349108,0.7385607144917589
115.0,37.0,0.0,0.9779271501349108,0.7442076236612786
115.0,38.0,0.0,0.9779271501349108,0.7497039304919407
115.0,39.0,0.0,0.9779271501349108,0.7550574598374641
115.0,40.0,0.0,0.9779271501349108,0.7602754421267661
115.0,41.0,0.0,0.9779271501349108,0.7653645720882977
115.0,42.0,0.0,0.9779271501349108,0.7703310603969659
115.0,43.0,0.0,0.9779271501349108,0.7751806792431568
115.0,44.0,0.0,0.9779271501349108,0.7799188026624709
115.0,45.0,0.0,0.9779271501349108,0.7845504423328107
115.0,46.0,0.0,0.9779271501349108,0.7890802794367161
115.0,47.0,0.0,0.9779271501349108,0.7935126930968054
115.0,48.0,0.0,0.9779271501349108,0.7978517858173081
115.0,49.0,0.0,0.9779271501349108,0.8021014063021726
115.0,50.0,0.0,0.9779271501349108,0.8062651699678177
115.0,51.0,0.0,0.9779271501349108,0.8103464774244994
115.0,52.0,0.0,0.9779271501349108,0.8143485311630132
115.0,53.0,0.0,0.9779271501349108,0.8182743506518857
115.0,54.0,0.0,0.9779271501349108,0.8221267860233528
115.0,55.0,0.0,0.9779271501349108,0.8259085305035229
115.0,56.0,0.0,0.9779271501349108,0.8296221317225151
115.0,57.0,0.0,0.9779271501349108,0.8332700020235346
115.0,58.0,0.0,0.9779271501349108,0.8368544278753675
115.0,59.0,0.0,0.9779271501349108,0.8403775784802631
115.0,60.0,0.0,0.9779271501349108,0.8438415136583598
115.0,61.0,0.0,0.9779271501349108,0.8472481910804124
115.0,62.0,0.0,0.9779271501349108,0.8505994729124108
115.0,63.0,0.0,0.9779271501349108,0.8538971319285595
115.0,64.0,0.0,0.9779271501349108,0.8571428571428571
115.0,65.0,0.0,0.9779271501349108,0.8603382590040649
115.0,66.0,0.0,0.9779271501349108,0.8634848741940647
115.0,67.0,0.0,0.9779271501349108,0.866584170065396
115.0,68.0,0.0,0.9779271501349108,0.8696375487500486
115.0,69.0,0.0,0.9779271501349108,0.8726463509683101
115.0,70.0,0.0,0.9779271501349108,0.8756118595635668
115.0,71.0,0.0,0.9779271501349108,0.8785353027863831
115.0,72.0,0.0,0.9779271501349108,0.8814178573489018
115.0,73.0,0.0,0.9779271501349108,0.8842606512685739
115.0,74.0,0.0,0.9779271501349108,0.8870647665184216
115.0,75.0,0.0,0.9779271501349108,0.8898312414994115
115.0,76.0,0.0,0.9779271501349108,0.8925610733490837
115.0,77.0,0.0,0.9779271501349108,0.8952552200992717
115.0,78.0,0.0,0.9779271501349108,0.8979146026946071
115.0,79.0,0.0,0.9779271501349108,0.9005401068824433
115.0,80.0,0.0,0.9779271501349108,0.9031325849839088
115.0,81.0,0.0,0.9779271501349108,0.9056928575549464
115.0,82.0,0.0,0.9779271501349108,0.9082217149454408
115.0,83.0,0.0,0.9779271501349108,0.9107199187638464
115.0,84.0,0.0,0.9779271501349108,0.9131882032541084
115.0,85.0,0.0,0.9779271501349108,0.9156272765911004
115.0,86.0,0.0,0.9779271501349108,0.9180378221002996
115.0,87.0,0.0,0.9779271501349108,0.9204204994069612
115.0,88.0,0.0,0.9779271501349108,0.922775945519614
115.0,89.0,0.0,0.9779271501349108,0.9251047758523424
115.0,90.0,0.0,0.9779271501349108,0.9274075851899536
115.0,91.0,0.0,0.9779271501349108,0.9296849485998138
115.0,92.0,0.0,0.9779271501349108,0.931937422293859
115.0,93.0,0.0,0.9779271501349108,0.9341655444440046
115.0,94.0,0.0,0.9779271501349108,0.9363698359539482
115.0,95.0,0.0,0.9779271501349108,0.9385508011901356
115.0,96.0,0.0,0.9779271501349108,0.9407089286744508
115.0,97.0,0.0,0.9779271501349108,0.9428446917410184
115.0,98.0,0.0,0.9779271501349108,0.9449585491593157
115.0,99.0,0.0,0.9779271501349108,0.9470509457256584
115.0,100.0,0.0,0.9779271501349108,0.9491223128249608
115.0,101.0,0.0,0.9779271501349108,0.9511730689645422
115.0,102.0,0.0,0.9779271501349108,0.9532036202816422
115.0,103.0,0.0,0.9779271501349108,0.955214361026174
115.0,104.0,0.0,0.9779271501349108,0.9572056740201558
115.0,105.0,0.0,0.9779271501349108,0.9591779310951604
115.0,106.0,0.0,0.9779271501349108,0.9611314935090284
115.0,107.0,0.0,0.9779271501349108,0.9630667123430208
115.0,108.0,0.0,0.9779271501349108,0.9649839288804956
115.0,109.0,0.0,0.9779271501349108,0.9668834749681324
115.0,110.0,0.0,0.9779271501349108,0.9687656733606655
115.0,111.0,0.0,0.9779271501349108,0.9706308380500152
115.0,112.0,0.0,0.9779271501349108,0.9724792745796575
115.0,113.0,0.0,0.9779271501349108,0.974311280345027
115.0,114.0,0.0,0.9779271501349108,0.9761271448806774
115.0,115.0,0.0,0.9779271501349108,0.9779271501349108
115.0,116.0,0.0,0.9779271501349108,0.9797115707325104
115.0,117.0,0.0,0.9779271501349108,0.9814806742262008
115.0,118.0,0.0,0.9779271501349108,0.9832347213374059
115.0,119.0,0.0,0.9779271501349108,0.9849739661868492
115.0,120.0,0.0,0.9779271501349108,0.9866986565155028
115.0,121.0,0.0,0.9779271501349108,0.9884090338963708
115.0,122.0,0.0,0.9779271501349108,0.9901053339375552
115.0,123.0,0.0,0.9779271501349108,0.9917877864770342
115.0,124.0,0.0,0.9779271501349108,0.9934566157695536
115.0,125.0,0.0,0.9779271501349108,0.9951120406660126
115.0,126.0,0.0,0.9779271501349108,0.9967542747857024
115.0,127.0,0.0,0.9779271501349108,0.9983835266817379
115.0,128.0,0.0,0.9779271501349108,1.0
116.0,1.0,1.0,0.9797115707325104,0.0
116.0,2.0,1.0,0.9797115707325104,0.14285714285714285
116.0,3.0,1.0,0.9797115707325104,0.2264232143887366
116.0,4.0,1.0,0.9797115707325104,0.2857142857142857
116.0,5.0,1.0,0.9797115707325104,0.33170401355533746
116.0,6.0,0.9956896551724138,0.9797115707325104,0.3692803572458794
116.0,7.0,0.0,0.9797115707325104,0.4010507031510863
116.0,8.0,0.0,0.9797115707325104,0.42857142857142855
116.0,9.0,0.0,0.9797115707325104,0.4528464287774732
116.0,10.0,0.0,0.9797115707325104,0.4745611564124804
116.0,11.0,0.0,0.9797115707325104,0.4942045169481854
116.0,12.0,0.0,0.9797115707325104,0.5121375001030224
116.0,13.0,0.0,0.9797115707325104,0.5286342454487275
116.0,14.0,0.0,0.9797115707325104,0.5439078460082291
116.0,15.0,0.0,0.9797115707325104,0.5581272279440741
116.0,16.0,0.0,0.9797115707325104,0.5714285714285714
116.0,17.0,0.0,0.9797115707325104,0.5839232630357628
116.0,18.0,0.0,0.9797115707325104,0.5957035716346161
116.0,19.0,0.0,0.9797115707325104,0.6068467876347979
116.0,20.0,0.0,0.9797115707325104,0.6174182992696232
116.0,21.0,0.0,0.9797115707325104,0.627473917539823
116.0,22.0,0.0,0.9797115707325104,0.6370616598053281
116.0,23.0,0.0,0.9797115707325104,0.6462231365795733
116.0,24.0,0.0,0.9797115707325104,0.6549946429601653
116.0,25.0,0.0,0.9797115707325104,0.6634080271106749
116.0,26.0,0.0,0.9797115707325104,0.6714913883058704
116.0,27.0,0.0,0.9797115707325104,0.6792696431662099
116.0,28.0,0.0,0.9797115707325104,0.6867649888653721
116.0,29.0,0.0,0.9797115707325104,0.6939972850182247
116.0,30.0,0.0,0.9797115707325104,0.7009843708012171
116.0,31.0,0.0,0.9797115707325104,0.707742330055268
116.0,32.0,0.0,0.9797115707325104,0.7142857142857143
116.0,33.0,0.0,0.9797115707325104,0.7206277313369219
116.0,34.0,0.0,0.9797115707325104,0.7267804058929057
116.0,35.0,0.0,0.9797115707325104,0.7327547167064238
116.0,36.0,0.0,0.9797115707325104,0.7385607144917589
116.0,37.0,0.0,0.9797115707325104,0.7442076236612786
116.0,38.0,0.0,0.9797115707325104,0.7497039304919407
116.0,39.0,0.0,0.9797115707325104,0.7550574598374641
116.0,40.0,0.0,0.9797115707325104,0.7602754421267661
116.0,41.0,0.0,0.9797115707325104,0.7653645720882977
116.0,42.0,0.0,0.9797115707325104,0.7703310603969659
116.0,43.0,0.0,0.9797115707325104,0.7751806792431568
116.0,44.0,0.0,0.9797115707325104,0.7799188026624709
116.0,45.0,0.0,0.9797115707325104,0.7845504423328107
116.0,46.0,0.0,0.9797115707325104,0.7890802794367161
116.0,47.0,0.0,0.9797115707325104,0.7935126930968054
116.0,48.0,0.0,0.9797115707325104,0.7978517858173081
116.0,49.0,0.0,0.9797115707325104,0.8021014063021726
116.0,50.0,0.0,0.9797115707325104,0.8062651699678177
116.0,51.0,0.0,0.9797115707325104,0.8103464774244994
116.0,52.0,0.0,0.9797115707325104,0.8143485311630132
116.0,53.0,0.0,0.9797115707325104,0.8182743506518857
116.0,54.0,0.0,0.9797115707325104,0.8221267860233528
116.0,55.0,0.0,0.9797115707325104,0.8259085305035229
116.0,56.0,0.0,0.9797115707325104,0.8296221317225151
116.0,57.0,0.0,0.9797115707325104,0.8332700020235346
116.0,58.0,0.0,0.9797115707325104,0.8368544278753675
116.0,59.0,0.0,0.9797115707325104,0.8403775784802631
116.0,60.0,0.0,0.9797115707325104,0.8438415136583598
116.0,61.0,0.0,0.9797115707325104,0.8472481910804124
116.0,62.0,0.0,0.9797115707325104,0.8505994729124108
116.0,63.0,0.0,0.9797115707325104,0.8538971319285595
116.0,64.0,0.0,0.9797115707325104,0.8571428571428571
116.0,65.0,0.0,0.9797115707325104,0.8603382590040649
116.0,66.0,0.0,0.9797115707325104,0.8634848741940647
116.0,67.0,0.0,0.9797115707325104,0.866584170065396
116.0,68.0,0.0,0.9797115707325104,0.8696375487500486
116.0,69.0,0.0,0.9797115707325104,0.8726463509683101
116.0,70.0,0.0,0.9797115707325104,0.8756118595635668
116.0,71.0,0.0,0.9797115707325104,0.8785353027863831
116.0,72.0,0.0,0.9797115707325104,0.8814178573489018
116.0,73.0,0.0,0.9797115707325104,0.8842606512685739
116.0,74.0,0.0,0.9797115707325104,0.8870647665184216
116.0,75.0,0.0,0.9797115707325104,0.8898312414994115
116.0,76.0,0.0,0.9797115707325104,0.8925610733490837
116.0,77.0,0.0,0.9797115707325104,0.8952552200992717
116.0,78.0,0.0,0.9797115707325104,0.8979146026946071
116.0,79.0,0.0,0.9797115707325104,0.9005401068824433
116.0,80.0,0.0,0.9797115707325104,0.9031325849839088
116.0,81.0,0.0,0.9797115707325104,0.9056928575549464
116.0,82.0,0.0,0.9797115707325104,0.9082217149454408
116.0,83.0,0.0,0.9797115707325104,0.9107199187638464
116.0,84.0,0.0,0.9797115707325104,0.9131882032541084
116.0,85.0,0.0,0.9797115707325104,0.9156272765911004
116.0,86.0,0.0,0.9797115707325104,0.9180378221002996
116.0,87.0,0.0,0.9797115707325104,0.9204204994069612
116.0,88.0,0.0,0.9797115707325104,0.922775945519614
116.0,89.0,0.0,0.9797115707325104,0.9251047758523424
116.0,90.0,0.0,0.9797115707325104,0.9274075851899536
116.0,91.0,0.0,0.9797115707325104,0.9296849485998138
116.0,92.0,0.0,0.9797115707325104,0.931937422293859
116.0,93.0,0.0,0.9797115707325104,0.9341655444440046
